increment,branch,stress_component,order,directions,direction_pattern,step_factor,step,fd_value,fd_value_normalized,invariant_across_stencil,oti_derivative,reference_classification,nominal_branch,node_branches,branch_consistent,min_branch_margin,min_branch_margin_unavailable_reason,admissible,rejection_reason
2,inelastic,1,3,1|1|1,repeated,0.125,5e-06,22587326120.0,0.09411385883333333,False,22587327245.69626,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,1,3,1|1|1,repeated,0.0625,2.5e-06,22587329536.0,0.09411387306666667,False,22587327245.69626,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,2,3,1|1|1,repeated,16.0,0.00064,-154237189532.11063,-0.6426549563837943,False,10555490611.365192,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
2,inelastic,2,3,1|1|1,repeated,8.0,0.00032,57149479070.05786,0.23812282945857444,False,10555490611.365192,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
2,inelastic,2,3,1|1|1,repeated,4.0,0.00016,-18943796636.013794,-0.07893248598339081,False,10555490611.365192,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
2,inelastic,2,3,1|1|1,repeated,2.0,8e-05,10555438651.753906,0.043980994382307945,False,10555490611.365192,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,2,3,1|1|1,repeated,1.0,4e-05,10555489821.146484,0.04398120758811035,False,10555490611.365192,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,2,3,1|1|1,repeated,0.5,2e-05,10555490568.320312,0.043981210701334636,False,10555490611.365192,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,2,3,1|1|1,repeated,0.25,1e-05,10555490670.125,0.04398121112552084,False,10555490611.365192,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,2,3,1|1|1,repeated,0.125,5e-06,10555491784.25,0.04398121576770833,False,10555490611.365192,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,2,3,1|1|1,repeated,0.0625,2.5e-06,10555489348.5,0.04398120561875,False,10555490611.365192,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,3,3,1|1|1,repeated,16.0,0.00064,-18520363333.65039,-0.07716818055687663,False,-33142817857.061428,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
2,inelastic,3,3,1|1|1,repeated,8.0,0.00032,-54641738402.12469,-0.22767391000885287,False,-33142817857.061428,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
2,inelastic,3,3,1|1|1,repeated,4.0,0.00016,-33882878126.579575,-0.14117865886074824,False,-33142817857.061428,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
2,inelastic,3,3,1|1|1,repeated,2.0,8e-05,-33142791875.09424,-0.138094966146226,False,-33142817857.061428,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,3,3,1|1|1,repeated,1.0,4e-05,-33142817475.539062,-0.1380950728147461,False,-33142817857.061428,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,3,3,1|1|1,repeated,0.5,2e-05,-33142817858.875,-0.13809507441197916,False,-33142817857.061428,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,3,3,1|1|1,repeated,0.25,1e-05,-33142817865.5,-0.13809507443958333,False,-33142817857.061428,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,3,3,1|1|1,repeated,0.125,5e-06,-33142817744.0,-0.13809507393333337,False,-33142817857.061428,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,3,3,1|1|1,repeated,0.0625,2.5e-06,-33142814464.0,-0.13809506026666668,False,-33142817857.061428,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,4,3,1|1|1,repeated,16.0,0.00064,8501536363.426008,0.0354230681809417,False,-2737337505.3825912,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
2,inelastic,4,3,1|1|1,repeated,8.0,0.00032,-7002794915.5078945,-0.029178312147949564,False,-2737337505.3825912,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
2,inelastic,4,3,1|1|1,repeated,4.0,0.00016,-935809862.9722519,-0.0038992077623843835,False,-2737337505.3825912,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
2,inelastic,4,3,1|1|1,repeated,2.0,8e-05,-2737332622.9995117,-0.011405552595831299,False,-2737337505.3825912,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,4,3,1|1|1,repeated,1.0,4e-05,-2737337431.9501953,-0.011405572633125813,False,-2737337505.3825912,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,4,3,1|1|1,repeated,0.5,2e-05,-2737337503.953125,-0.011405572933138021,False,-2737337505.3825912,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,4,3,1|1|1,repeated,0.25,1e-05,-2737337502.28125,-0.011405572926171875,False,-2737337505.3825912,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,4,3,1|1|1,repeated,0.125,5e-06,-2737337549.75,-0.011405573123958335,False,-2737337505.3825912,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,4,3,1|1|1,repeated,0.0625,2.5e-06,-2737337470.0,-0.011405572791666669,False,-2737337505.3825912,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,1,4,1|1|1|1,repeated,16.0,0.00064,-463378919731492.9,-1.9307454988812205,False,-48764580016206.625,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
2,inelastic,1,4,1|1|1|1,repeated,8.0,0.00032,-288810553813488.56,-1.2033773075562026,False,-48764580016206.625,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
2,inelastic,1,4,1|1|1|1,repeated,4.0,0.00016,-237751276593685.0,-0.9906303191403544,False,-48764580016206.625,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
2,inelastic,1,4,1|1|1|1,repeated,2.0,8e-05,-48764592542816.0,-0.20318580226173338,False,-48764580016206.625,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,1,4,1|1|1|1,repeated,1.0,4e-05,-48764580146176.0,-0.2031857506090667,False,-48764580016206.625,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,1,4,1|1|1|1,repeated,0.5,2e-05,-48764586065920.0,-0.2031857752746667,False,-48764580016206.625,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,1,4,1|1|1|1,repeated,0.25,1e-05,-48764718022656.0,-0.20318632509440004,False,-48764580016206.625,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,1,4,1|1|1|1,repeated,0.125,5e-06,-48765457137664.0,-0.2031894047402667,False,-48764580016206.625,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,1,4,1|1|1|1,repeated,0.0625,2.5e-06,-48774890127360.0,-0.20322870886400005,False,-48764580016206.625,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,2,4,1|1|1|1,repeated,16.0,0.00064,520686043687128.0,2.1695251820297003,False,-6266027661366.242,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
2,inelastic,2,4,1|1|1|1,repeated,8.0,0.00032,117714583190450.38,0.49047742996021,False,-6266027661366.242,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
2,inelastic,2,4,1|1|1|1,repeated,4.0,0.00016,178087976603034.0,0.7420332358459751,False,-6266027661366.242,resolved,inelastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'inelastic' branch (nodes reached 'elastic'), so the difference spans a non-smooth branch boundary"
2,inelastic,2,4,1|1|1|1,repeated,2.0,8e-05,-6265935392376.0,-0.026108064134900005,False,-6266027661366.242,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
2,inelastic,2,4,1|1|1|1,repeated,1.0,4e-05,-6266026235328.0,-0.026108442647200004,False,-6266027661366.242,resolved,inelastic,inelastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
